year,county_norm,total_precinct_keys,strict_high_keys,strict_high_pct,strict_high_medium_keys,strict_high_medium_pct,full_keys,full_pct
2018,RUTHERFORD,49,49,100.0,49,100.0,49,100.0
2018,SCOTT,10,10,100.0,10,100.0,10,100.0
2018,SEQUATCHIE,9,8,88.8889,9,100.0,9,100.0
2018,SEVIER,25,25,100.0,25,100.0,25,100.0
2018,SHELBY,166,166,100.0,166,100.0,166,100.0
2018,SMITH,8,8,100.0,8,100.0,8,100.0
2018,STEWART,7,7,100.0,7,100.0,7,100.0
2018,SULLIVAN,25,25,100.0,25,100.0,25,100.0
2018,SUMNER,27,27,100.0,27,100.0,27,100.0
2018,TIPTON,9,3,33.3333,8,88.8889,9,100.0
2018,TROUSDALE,9,3,33.3333,3,33.3333,9,100.0
2018,UNICOI,8,8,100.0,8,100.0,8,100.0
2018,UNION,9,8,88.8889,8,88.8889,9,100.0
2018,VAN BUREN,7,6,85.7143,6,85.7143,7,100.0
2018,WARREN,20,20,100.0,20,100.0,20,100.0
2018,WASHINGTON,27,20,74.0741,21,77.7778,27,100.0
2018,WAYNE,14,14,100.0,14,100.0,14,100.0
2018,WEAKLEY,10,9,90.0,9,90.0,10,100.0
2018,WHITE,11,11,100.0,11,100.0,11,100.0
2018,WILLIAMSON,43,43,100.0,43,100.0,43,100.0
2018,WILSON,31,31,100.0,31,100.0,31,100.0
2020,ANDERSON,27,27,100.0,27,100.0,27,100.0
2020,BEDFORD,11,11,100.0,11,100.0,11,100.0
2020,BENTON,6,6,100.0,6,100.0,6,100.0
2020,BLEDSOE,12,12,100.0,12,100.0,12,100.0
2020,BLOUNT,31,31,100.0,31,100.0,31,100.0
2020,BRADLEY,17,17,100.0,17,100.0,17,100.0
2020,CAMPBELL,20,20,100.0,20,100.0,20,100.0
2020,CANNON,9,9,100.0,9,100.0,9,100.0
2020,CARROLL,19,1,5.2632,18,94.7368,19,100.0
2020,CARTER,22,22,100.0,22,100.0,22,100.0
2020,CHEATHAM,7,7,100.0,7,100.0,7,100.0
2020,CHESTER,11,11,100.0,11,100.0,11,100.0
2020,CLAIBORNE,16,16,100.0,16,100.0,16,100.0
2020,CLAY,7,7,100.0,7,100.0,7,100.0
2020,COCKE,18,18,100.0,18,100.0,18,100.0
2020,COFFEE,24,24,100.0,24,100.0,24,100.0
2020,CROCKETT,12,12,100.0,12,100.0,12,100.0
2020,CUMBERLAND,24,24,100.0,24,100.0,24,100.0
2020,DAVIDSON,160,160,100.0,160,100.0,160,100.0
2020,DECATUR,13,13,100.0,13,100.0,13,100.0
2020,DEKALB,14,14,100.0,14,100.0,14,100.0
2020,DICKSON,17,17,100.0,17,100.0,17,100.0
2020,DYER,16,16,100.0,16,100.0,16,100.0
2020,FAYETTE,15,14,93.3333,15,100.0,15,100.0
2020,FENTRESS,13,13,100.0,13,100.0,13,100.0
2020,FRANKLIN,18,18,100.0,18,100.0,18,100.0
2020,GIBSON,28,28,100.0,28,100.0,28,100.0
2020,GILES,14,14,100.0,14,100.0,14,100.0
2020,GRAINGER,10,10,100.0,10,100.0,10,100.0
2020,GREENE,17,17,100.0,17,100.0,17,100.0
2020,GRUNDY,10,10,100.0,10,100.0,10,100.0
2020,HAMBLEN,16,16,100.0,16,100.0,16,100.0
2020,HAMILTON,135,126,93.3333,135,100.0,135,100.0
2020,HANCOCK,7,7,100.0,7,100.0,7,100.0
2020,HARDEMAN,13,13,100.0,13,100.0,13,100.0
2020,HARDIN,14,14,100.0,14,100.0,14,100.0
2020,HAWKINS,20,20,100.0,20,100.0,20,100.0
2020,HAYWOOD,11,11,100.0,11,100.0,11,100.0
2020,HENDERSON,14,14,100.0,14,100.0,14,100.0
2020,HENRY,13,13,100.0,13,100.0,13,100.0
2020,HICKMAN,14,14,100.0,14,100.0,14,100.0
2020,HOUSTON,7,7,100.0,7,100.0,7,100.0
2020,HUMPHREYS,8,8,100.0,8,100.0,8,100.0
2020,JACKSON,12,12,100.0,12,100.0,12,100.0
2020,JEFFERSON,11,11,100.0,11,100.0,11,100.0
2020,JOHNSON,10,10,100.0,10,100.0,10,100.0
2020,KNOX,89,89,100.0,89,100.0,89,100.0
2020,LAKE,3,3,100.0,3,100.0,3,100.0
2020,LAUDERDALE,10,10,100.0,10,100.0,10,100.0
2020,LAWRENCE,24,24,100.0,24,100.0,24,100.0
2020,LEWIS,9,9,100.0,9,100.0,9,100.0
2020,LINCOLN,20,20,100.0,20,100.0,20,100.0
2020,LOUDON,15,15,100.0,15,100.0,15,100.0
2020,MACON,8,8,100.0,8,100.0,8,100.0
2020,MADISON,33,33,100.0,33,100.0,33,100.0
2020,MARION,17,17,100.0,17,100.0,17,100.0
2020,MARSHALL,9,9,100.0,9,100.0,9,100.0
2020,MAURY,21,21,100.0,21,100.0,21,100.0
2020,MCMINN,15,11,73.3333,11,73.3333,15,100.0
2020,MCNAIRY,16,16,100.0,16,100.0,16,100.0
2020,MEIGS,6,6,100.0,6,100.0,6,100.0
2020,MONROE,13,13,100.0,13,100.0,13,100.0
2020,MONTGOMERY,29,28,96.5517,29,100.0,29,100.0
2020,MOORE,4,4,100.0,4,100.0,4,100.0
2020,MORGAN,12,12,100.0,12,100.0,12,100.0
2020,OBION,12,12,100.0,12,100.0,12,100.0
2020,OVERTON,9,9,100.0,9,100.0,9,100.0
2020,PERRY,10,10,100.0,10,100.0,10,100.0
2020,PICKETT,9,9,100.0,9,100.0,9,100.0
2020,POLK,8,8,100.0,8,100.0,8,100.0
2020,PUTNAM,22,22,100.0,22,100.0,22,100.0
2020,RHEA,12,12,100.0,12,100.0,12,100.0
2020,ROANE,24,23,95.8333,24,100.0,24,100.0
2020,ROBERTSON,18,18,100.0,18,100.0,18,100.0
2020,RUTHERFORD,49,49,100.0,49,100.0,49,100.0
2020,SCOTT,10,10,100.0,10,100.0,10,100.0
2020,SEQUATCHIE,9,9,100.0,9,100.0,9,100.0
2020,SEVIER,25,25,100.0,25,100.0,25,100.0
2020,SHELBY,166,166,100.0,166,100.0,166,100.0
2020,SMITH,8,8,100.0,8,100.0,8,100.0
2020,STEWART,7,7,100.0,7,100.0,7,100.0
2020,SULLIVAN,25,25,100.0,25,100.0,25,100.0
2020,SUMNER,28,28,100.0,28,100.0,28,100.0
2020,TIPTON,9,9,100.0,9,100.0,9,100.0
2020,TROUSDALE,10,10,100.0,10,100.0,10,100.0
2020,UNICOI,8,8,100.0,8,100.0,8,100.0
2020,UNION,9,9,100.0,9,100.0,9,100.0
2020,VAN BUREN,7,7,100.0,7,100.0,7,100.0
2020,WARREN,20,20,100.0,20,100.0,20,100.0
2020,WASHINGTON,33,30,90.9091,33,100.0,33,100.0
2020,WAYNE,14,14,100.0,14,100.0,14,100.0
2020,WEAKLEY,10,10,100.0,10,100.0,10,100.0
2020,WHITE,11,11,100.0,11,100.0,11,100.0
2020,WILLIAMSON,43,43,100.0,43,100.0,43,100.0
2020,WILSON,31,31,100.0,31,100.0,31,100.0
2022,ANDERSON,28,28,100.0,28,100.0,28,100.0
2022,BEDFORD,11,11,100.0,11,100.0,11,100.0
2022,BENTON,6,6,100.0,6,100.0,6,100.0
2022,BLEDSOE,12,12,100.0,12,100.0,12,100.0
2022,BLOUNT,28,28,100.0,28,100.0,28,100.0
2022,BRADLEY,18,18,100.0,18,100.0,18,100.0
2022,CAMPBELL,21,21,100.0,21,100.0,21,100.0
2022,CANNON,9,9,100.0,9,100.0,9,100.0
2022,CARROLL,15,15,100.0,15,100.0,15,100.0
2022,CARTER,22,22,100.0,22,100.0,22,100.0
2022,CHEATHAM,8,8,100.0,8,100.0,8,100.0
2022,CHESTER,9,9,100.0,9,100.0,9,100.0
2022,CLAIBORNE,16,16,100.0,16,100.0,16,100.0
2022,CLAY,7,7,100.0,7,100.0,7,100.0
2022,COCKE,17,17,100.0,17,100.0,17,100.0
2022,COFFEE,17,17,100.0,17,100.0,17,100.0
2022,CROCKETT,12,12,100.0,12,100.0,12,100.0
2022,CUMBERLAND,24,24,100.0,24,100.0,24,100.0
2022,DAVIDSON,178,162,91.0112,162,91.0112,178,100.0
2022,DECATUR,9,9,100.0,9,100.0,9,100.0
2022,DEKALB,11,11,100.0,11,100.0,11,100.0
2022,DICKSON,13,13,100.0,13,100.0,13,100.0
2022,DYER,15,15,100.0,15,100.0,15,100.0
2022,FAYETTE,16,16,100.0,16,100.0,16,100.0
2022,FENTRESS,13,13,100.0,13,100.0,13,100.0
2022,FRANKLIN,18,18,100.0,18,100.0,18,100.0
2022,GIBSON,22,22,100.0,22,100.0,22,100.0
2022,GILES,14,14,100.0,14,100.0,14,100.0
2022,GRAINGER,10,10,100.0,10,100.0,10,100.0
2022,GREENE,17,17,100.0,17,100.0,17,100.0
2022,GRUNDY,10,10,100.0,10,100.0,10,100.0
2022,HAMBLEN,16,15,93.75,15,93.75,16,100.0
2022,HAMILTON,90,90,100.0,90,100.0,90,100.0
2022,HANCOCK,7,7,100.0,7,100.0,7,100.0
2022,HARDEMAN,12,12,100.0,12,100.0,12,100.0
2022,HARDIN,14,14,100.0,14,100.0,14,100.0
2022,HAWKINS,19,19,100.0,19,100.0,19,100.0
2022,HAYWOOD,11,11,100.0,11,100.0,11,100.0
2022,HENDERSON,14,14,100.0,14,100.0,14,100.0
2022,HENRY,10,10,100.0,10,100.0,10,100.0
2022,HICKMAN,14,14,100.0,14,100.0,14,100.0
2022,HOUSTON,7,7,100.0,7,100.0,7,100.0
2022,HUMPHREYS,8,8,100.0,8,100.0,8,100.0
2022,JACKSON,13,12,92.3077,12,92.3077,13,100.0
2022,JEFFERSON,11,11,100.0,11,100.0,11,100.0
2022,JOHNSON,10,10,100.0,10,100.0,10,100.0
2022,KNOX,103,103,100.0,103,100.0,103,100.0
2022,LAKE,3,3,100.0,3,100.0,3,100.0
2022,LAUDERDALE,10,10,100.0,10,100.0,10,100.0
2022,LAWRENCE,24,24,100.0,24,100.0,24,100.0
2022,LEWIS,9,9,100.0,9,100.0,9,100.0
2022,LINCOLN,20,20,100.0,20,100.0,20,100.0
2022,LOUDON,15,15,100.0,15,100.0,15,100.0
2022,MACON,8,8,100.0,8,100.0,8,100.0
2022,MADISON,29,29,100.0,29,100.0,29,100.0
2022,MARION,17,17,100.0,17,100.0,17,100.0
2022,MARSHALL,9,9,100.0,9,100.0,9,100.0
2022,MAURY,22,22,100.0,22,100.0,22,100.0
2022,MCMINN,15,11,73.3333,11,73.3333,15,100.0
2022,MCNAIRY,16,16,100.0,16,100.0,16,100.0
2022,MEIGS,6,6,100.0,6,100.0,6,100.0
2022,MONROE,13,13,100.0,13,100.0,13,100.0
2022,MONTGOMERY,38,38,100.0,38,100.0,38,100.0
2022,MOORE,4,4,100.0,4,100.0,4,100.0
2022,MORGAN,12,12,100.0,12,100.0,12,100.0
2022,OBION,12,12,100.0,12,100.0,12,100.0
2022,OVERTON,9,9,100.0,9,100.0,9,100.0
2022,PERRY,10,10,100.0,10,100.0,10,100.0
2022,PICKETT,9,9,100.0,9,100.0,9,100.0
2022,POLK,8,8,100.0,8,100.0,8,100.0
2022,PUTNAM,22,22,100.0,22,100.0,22,100.0
2022,RHEA,12,12,100.0,12,100.0,12,100.0
2022,ROANE,20,20,100.0,20,100.0,20,100.0
2022,ROBERTSON,18,18,100.0,18,100.0,18,100.0
2022,RUTHERFORD,33,33,100.0,33,100.0,33,100.0
2022,SCOTT,10,10,100.0,10,100.0,10,100.0
2022,SEQUATCHIE,9,9,100.0,9,100.0,9,100.0
2022,SEVIER,25,25,100.0,25,100.0,25,100.0
2022,SHELBY,142,142,100.0,142,100.0,142,100.0
2022,SMITH,8,8,100.0,8,100.0,8,100.0
2022,STEWART,7,7,100.0,7,100.0,7,100.0
2022,SULLIVAN,25,25,100.0,25,100.0,25,100.0
2022,SUMNER,29,29,100.0,29,100.0,29,100.0
2022,TIPTON,9,9,100.0,9,100.0,9,100.0
2022,TROUSDALE,10,10,100.0,10,100.0,10,100.0
2022,UNICOI,8,8,100.0,8,100.0,8,100.0
2022,UNION,9,9,100.0,9,100.0,9,100.0
2022,VAN BUREN,7,7,100.0,7,100.0,7,100.0
2022,WARREN,20,20,100.0,20,100.0,20,100.0
2022,WASHINGTON,22,22,100.0,22,100.0,22,100.0
2022,WAYNE,14,14,100.0,14,100.0,14,100.0
2022,WEAKLEY,9,9,100.0,9,100.0,9,100.0
2022,WHITE,11,11,100.0,11,100.0,11,100.0
2022,WILLIAMSON,34,34,100.0,34,100.0,34,100.0
2022,WILSON,25,25,100.0,25,100.0,25,100.0
2024,ANDERSON,28,28,100.0,28,100.0,28,100.0
2024,BEDFORD,11,11,100.0,11,100.0,11,100.0
2024,BENTON,6,6,100.0,6,100.0,6,100.0
2024,BLEDSOE,12,12,100.0,12,100.0,12,100.0
2024,BLOUNT,27,27,100.0,27,100.0,27,100.0
2024,BRADLEY,18,18,100.0,18,100.0,18,100.0
2024,CAMPBELL,21,21,100.0,21,100.0,21,100.0
2024,CANNON,9,9,100.0,9,100.0,9,100.0
2024,CARROLL,15,15,100.0,15,100.0,15,100.0
2024,CARTER,22,22,100.0,22,100.0,22,100.0
2024,CHEATHAM,8,8,100.0,8,100.0,8,100.0
2024,CHESTER,10,10,100.0,10,100.0,10,100.0
2024,CLAIBORNE,16,16,100.0,16,100.0,16,100.0
2024,CLAY,7,7,100.0,7,100.0,7,100.0
2024,COCKE,17,17,100.0,17,100.0,17,100.0
2024,COFFEE,17,17,100.0,17,100.0,17,100.0
2024,CROCKETT,12,12,100.0,12,100.0,12,100.0
2024,CUMBERLAND,24,24,100.0,24,100.0,24,100.0
2024,DAVIDSON,178,178,100.0,178,100.0,178,100.0
2024,DECATUR,9,9,100.0,9,100.0,9,100.0
2024,DEKALB,11,11,100.0,11,100.0,11,100.0
2024,DICKSON,13,13,100.0,13,100.0,13,100.0
2024,DYER,15,15,100.0,15,100.0,15,100.0
2024,FAYETTE,16,16,100.0,16,100.0,16,100.0
2024,FENTRESS,13,13,100.0,13,100.0,13,100.0
2024,FRANKLIN,18,18,100.0,18,100.0,18,100.0
2024,GIBSON,22,22,100.0,22,100.0,22,100.0
2024,GILES,14,14,100.0,14,100.0,14,100.0
2024,GRAINGER,10,10,100.0,10,100.0,10,100.0
2024,GREENE,17,17,100.0,17,100.0,17,100.0
2024,GRUNDY,10,10,100.0,10,100.0,10,100.0
2024,HAMBLEN,16,16,100.0,16,100.0,16,100.0
2024,HAMILTON,92,92,100.0,92,100.0,92,100.0
2024,HANCOCK,7,7,100.0,7,100.0,7,100.0
2024,HARDEMAN,12,12,100.0,12,100.0,12,100.0
2024,HARDIN,14,14,100.0,14,100.0,14,100.0
2024,HAWKINS,19,19,100.0,19,100.0,19,100.0
2024,HAYWOOD,11,11,100.0,11,100.0,11,100.0
2024,HENDERSON,12,12,100.0,12,100.0,12,100.0
2024,HENRY,8,8,100.0,8,100.0,8,100.0
2024,HICKMAN,14,14,100.0,14,100.0,14,100.0
2024,HOUSTON,7,7,100.0,7,100.0,7,100.0
2024,HUMPHREYS,8,8,100.0,8,100.0,8,100.0
2024,JACKSON,13,13,100.0,13,100.0,13,100.0
2024,JEFFERSON,11,11,100.0,11,100.0,11,100.0
2024,JOHNSON,10,10,100.0,10,100.0,10,100.0
2024,KNOX,103,103,100.0,103,100.0,103,100.0
2024,LAKE,3,3,100.0,3,100.0,3,100.0
2024,LAUDERDALE,10,10,100.0,10,100.0,10,100.0
2024,LAWRENCE,24,24,100.0,24,100.0,24,100.0
2024,LEWIS,9,9,100.0,9,100.0,9,100.0
2024,LINCOLN,20,20,100.0,20,100.0,20,100.0
2024,LOUDON,15,15,100.0,15,100.0,15,100.0
2024,MACON,8,8,100.0,8,100.0,8,100.0
2024,MADISON,29,29,100.0,29,100.0,29,100.0
2024,MARION,17,17,100.0,17,100.0,17,100.0
2024,MARSHALL,9,9,100.0,9,100.0,9,100.0
2024,MAURY,22,22,100.0,22,100.0,22,100.0
2024,MCMINN,14,14,100.0,14,100.0,14,100.0
2024,MCNAIRY,16,16,100.0,16,100.0,16,100.0
2024,MEIGS,6,6,100.0,6,100.0,6,100.0
2024,MONROE,13,13,100.0,13,100.0,13,100.0
2024,MONTGOMERY,38,38,100.0,38,100.0,38,100.0
2024,MOORE,4,4,100.0,4,100.0,4,100.0
2024,MORGAN,12,12,100.0,12,100.0,12,100.0
2024,OBION,12,12,100.0,12,100.0,12,100.0
2024,OVERTON,9,9,100.0,9,100.0,9,100.0
2024,PERRY,10,10,100.0,10,100.0,10,100.0
2024,PICKETT,9,9,100.0,9,100.0,9,100.0
2024,POLK,8,8,100.0,8,100.0,8,100.0
2024,PUTNAM,18,18,100.0,18,100.0,18,100.0
2024,RHEA,12,12,100.0,12,100.0,12,100.0
2024,ROANE,20,20,100.0,20,100.0,20,100.0
2024,ROBERTSON,18,18,100.0,18,100.0,18,100.0
2024,RUTHERFORD,33,33,100.0,33,100.0,33,100.0
2024,SCOTT,10,10,100.0,10,100.0,10,100.0
2024,SEQUATCHIE,9,9,100.0,9,100.0,9,100.0
2024,SEVIER,25,25,100.0,25,100.0,25,100.0
2024,SHELBY,142,142,100.0,142,100.0,142,100.0
2024,SMITH,8,8,100.0,8,100.0,8,100.0
2024,STEWART,7,7,100.0,7,100.0,7,100.0
2024,SULLIVAN,25,25,100.0,25,100.0,25,100.0
2024,SUMNER,29,29,100.0,29,100.0,29,100.0
2024,TIPTON,9,9,100.0,9,100.0,9,100.0
2024,TROUSDALE,10,10,100.0,10,100.0,10,100.0
2024,UNICOI,8,8,100.0,8,100.0,8,100.0
2024,UNION,9,9,100.0,9,100.0,9,100.0
2024,VAN BUREN,7,7,100.0,7,100.0,7,100.0
2024,WARREN,20,20,100.0,20,100.0,20,100.0
2024,WASHINGTON,21,21,100.0,21,100.0,21,100.0
2024,WAYNE,14,14,100.0,14,100.0,14,100.0
2024,WEAKLEY,9,9,100.0,9,100.0,9,100.0
2024,WHITE,11,11,100.0,11,100.0,11,100.0
2024,WILLIAMSON,56,56,100.0,56,100.0,56,100.0
2024,WILSON,25,25,100.0,25,100.0,25,100.0
